HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z,SWP_SG,SV_POS
a,67920,0.000,0.000,36.000,-0.058,0.143,-1.128,2.213,9.404,2.223,0.000,4.570
a,67923,0.000,0.000,36.000,-0.028,-0.117,1.895,2.186,9.378,2.218,0.000,4.175
a,67927,0.000,0.000,36.000,0.110,-0.224,0.780,2.195,9.378,2.247,0.000,4.175
a,67931,0.000,0.000,36.000,0.094,0.036,-0.915,2.186,9.380,2.240,0.000,4.131
a,67935,0.000,0.000,36.000,-0.058,0.143,-1.037,2.210,9.389,2.252,0.000,4.131
a,67939,0.000,0.000,36.000,0.110,-0.163,0.337,2.210,9.413,2.258,0.000,4.526
a,67943,0.000,0.000,36.000,0.232,0.051,0.719,2.194,9.378,2.231,0.000,4.175
a,67947,0.000,0.000,36.000,0.079,-0.040,-0.044,2.192,9.382,2.239,0.000,4.175
a,67951,0.000,0.000,36.000,0.018,-0.056,1.070,2.184,9.360,2.229,0.000,4.131
a,67955,0.000,0.000,36.000,-0.318,0.051,0.337,2.186,9.396,2.229,0.000,4.526
a,67959,0.000,0.000,36.000,-0.089,0.082,0.795,2.201,9.409,2.242,0.000,4.570
a,67963,0.000,0.000,36.000,-0.119,-0.132,-0.838,2.186,9.383,2.221,0.000,4.570
a,67967,0.000,0.000,36.000,0.171,-0.163,0.292,2.170,9.395,2.253,0.000,4.087
a,67972,0.000,0.000,36.000,0.110,0.021,-0.853,2.151,9.377,2.247,0.000,4.131
a,67975,0.000,0.000,36.000,0.003,-0.239,-0.411,2.182,9.384,2.223,0.000,4.526
a,67979,0.000,0.000,36.000,-0.013,-0.025,-1.327,2.194,9.398,2.223,0.000,4.131
a,67983,0.000,0.000,36.000,0.033,-0.422,1.147,2.201,9.380,2.225,0.000,4.570
a,67987,0.000,0.000,36.000,-0.135,0.158,0.902,2.188,9.372,2.242,0.000,4.570
a,67991,0.000,0.000,36.000,-0.135,-0.117,1.513,2.198,9.372,2.221,0.000,4.175
a,67995,0.000,0.000,36.000,-0.013,0.036,-0.792,2.199,9.392,2.223,0.000,4.131
a,67999,0.000,0.000,36.000,-0.043,-0.025,0.032,2.189,9.376,2.246,0.000,4.570
a,68003,0.000,0.000,36.000,0.155,-0.132,-1.128,2.210,9.395,2.236,0.000,4.526
a,68008,0.000,0.000,36.000,-0.043,0.204,-0.365,2.182,9.366,2.240,0.000,4.131
a,68012,0.000,0.000,36.000,0.232,-0.239,-0.365,2.198,9.374,2.230,0.000,4.175
a,68015,0.000,0.000,36.000,-0.013,-0.071,-0.792,2.194,9.389,2.242,0.000,4.570
a,68019,0.000,0.000,36.000,0.064,-0.056,0.276,2.210,9.383,2.247,0.000,4.131
a,68023,0.000,0.000,36.000,-0.089,0.021,-0.029,2.207,9.400,2.236,0.000,4.175
a,68027,0.000,0.000,36.000,-0.043,-0.071,0.032,2.186,9.384,2.229,0.000,4.526
a,68032,0.000,0.000,36.000,-0.104,0.143,-0.319,2.163,9.407,2.217,0.000,4.219
a,68036,0.000,0.000,36.000,0.155,-0.239,-1.357,2.210,9.374,2.236,0.000,4.175
a,68039,0.000,0.000,36.000,0.049,-0.132,-0.472,2.195,9.389,2.230,0.000,4.175
a,68043,0.000,0.000,36.000,0.064,-0.056,0.719,2.186,9.370,2.252,0.000,4.219
a,68047,0.000,0.000,36.000,0.216,-0.178,-0.533,2.205,9.361,2.215,0.000,4.219
a,68051,0.000,0.000,36.000,-0.135,0.219,0.948,2.186,9.365,2.230,0.000,4.175
a,68055,0.000,0.000,36.000,-0.043,0.082,0.139,2.207,9.409,2.227,0.000,4.570
a,68060,0.000,0.000,36.000,-0.379,-0.163,0.353,2.199,9.392,2.234,0.000,4.219
a,68063,0.000,0.000,36.000,0.003,-0.163,0.307,2.194,9.384,2.221,0.000,4.043
a,68067,0.000,0.000,36.000,-0.043,-0.071,0.139,2.204,9.380,2.247,0.000,4.570
a,68072,0.000,0.000,36.000,-0.211,-0.071,-0.075,2.194,9.374,2.221,0.000,4.131
a,68075,0.000,0.000,36.000,-0.043,0.097,0.521,2.205,9.380,2.242,0.000,4.658
a,68079,0.000,0.000,36.000,0.064,-0.224,0.292,2.201,9.384,2.223,0.000,4.219
a,68083,0.000,0.000,36.000,0.049,-0.132,-1.144,2.194,9.378,2.230,0.000,4.219
a,68087,0.000,0.000,36.000,-0.043,0.173,0.704,2.189,9.395,2.224,0.000,4.219
a,68091,0.000,0.000,36.000,0.018,0.127,0.124,2.207,9.384,2.245,0.000,4.131
a,68095,0.000,0.000,36.000,0.064,-0.163,0.505,2.194,9.412,2.231,0.000,4.570
a,68099,0.000,0.000,36.000,0.155,-0.178,-0.808,2.194,9.413,2.231,0.000,4.175
a,68103,0.000,0.000,36.000,0.049,0.036,-0.686,2.192,9.378,2.215,0.000,4.175
a,68107,0.000,0.000,36.000,-0.104,0.036,-0.075,2.184,9.358,2.246,0.000,4.175
a,68111,0.000,0.000,36.000,0.064,-0.193,-0.640,2.182,9.385,2.221,0.000,4.131
a,68115,0.000,0.000,36.000,-0.058,-0.025,-1.388,2.194,9.384,2.247,0.000,4.570
a,68119,0.000,0.000,36.000,0.064,-0.178,-0.319,2.182,9.351,2.231,0.000,4.175
a,68123,0.000,0.000,36.000,0.003,0.158,0.398,2.213,9.376,2.231,0.000,4.526
a,68128,0.000,0.000,36.000,0.064,-0.071,0.169,2.182,9.363,2.243,0.000,4.219
a,68131,0.000,0.000,36.000,0.323,-0.025,-0.472,2.184,9.403,2.217,0.000,4.219
a,68135,0.000,0.000,36.000,0.003,0.051,0.719,2.204,9.408,2.234,0.000,4.219
a,68139,0.000,0.000,36.000,0.171,0.051,0.612,2.180,9.370,2.215,0.000,4.570
a,68143,0.000,0.000,36.000,0.079,-0.086,-0.151,2.194,9.404,2.231,0.000,4.175
a,68147,0.000,0.000,36.000,-0.104,-0.193,-1.602,2.207,9.363,2.233,0.000,4.526
a,68151,0.000,0.000,36.000,0.216,-0.025,-0.853,2.188,9.361,2.227,0.000,4.175
a,68155,0.000,0.000,36.000,-0.104,-0.025,-0.304,2.194,9.395,2.205,0.000,4.570
a,68160,0.000,0.000,36.000,-0.043,0.082,-0.304,2.192,9.369,2.249,0.000,4.131
a,68163,0.000,0.000,36.000,0.171,-0.025,-0.365,2.189,9.379,2.223,0.000,4.570
a,68167,0.000,0.000,36.000,-0.028,0.036,0.246,2.195,9.389,2.221,0.000,4.175
a,68171,0.000,0.000,36.000,0.064,-0.056,0.673,2.180,9.365,2.234,0.000,4.131
a,68175,0.000,0.000,36.000,0.125,0.066,0.185,2.199,9.377,2.264,0.000,4.219
a,68180,0.000,0.000,36.000,0.110,-0.010,0.780,2.199,9.366,2.211,0.000,4.526
a,68184,0.000,0.000,36.000,0.110,0.143,-0.380,2.201,9.395,2.221,0.000,4.087
a,68188,0.000,0.000,36.000,0.171,0.036,-0.365,2.192,9.383,2.224,0.000,4.570
a,68191,0.000,0.000,36.000,0.064,-0.178,0.017,2.198,9.380,2.227,0.000,4.175
a,68195,0.000,0.000,36.000,-0.150,-0.025,0.124,2.188,9.385,2.236,0.000,4.131
a,68199,0.000,0.000,36.000,0.171,0.051,0.612,2.189,9.403,2.211,0.000,4.526
a,68203,0.000,0.000,36.000,-0.028,-0.056,0.856,2.207,9.390,2.229,0.000,4.087
a,68208,0.000,0.000,36.000,-0.135,0.158,1.498,2.201,9.392,2.224,0.000,4.131
a,68212,0.000,0.000,36.000,0.094,-0.025,-1.235,2.194,9.394,2.231,0.000,4.570
a,68215,0.000,0.000,36.000,0.033,-0.025,1.238,2.180,9.391,2.249,0.000,4.175
a,68220,0.000,0.000,36.000,-0.211,-0.056,0.627,2.182,9.383,2.246,0.000,4.175
a,68223,0.000,0.000,36.000,0.064,0.143,0.047,2.189,9.403,2.215,0.000,4.526
a,68227,0.000,0.000,36.000,0.186,0.021,-0.044,2.215,9.427,2.239,0.000,4.175
a,68231,0.000,0.000,36.000,0.110,-0.025,0.185,2.164,9.404,2.237,0.000,4.131
a,68235,0.000,0.000,36.000,-0.150,0.082,-0.136,2.207,9.403,2.218,0.000,4.131
a,68239,0.000,0.000,36.000,0.110,-0.224,0.108,2.195,9.395,2.237,0.000,4.526
a,68243,0.000,0.000,36.000,-0.013,-0.071,-1.388,2.188,9.384,2.246,0.000,4.131
a,68247,0.000,0.000,36.000,-0.104,-0.056,0.414,2.213,9.354,2.234,0.000,4.175
a,68251,0.000,0.000,36.000,-0.104,-0.071,-0.411,2.192,9.394,2.230,0.000,4.526
a,68255,0.000,0.000,36.000,0.064,-0.056,0.536,2.207,9.391,2.234,0.000,4.570
a,68259,0.000,0.000,36.000,0.232,0.051,0.231,2.192,9.395,2.249,0.000,4.175
a,68263,0.000,0.000,36.000,-0.150,0.097,0.795,2.188,9.376,2.223,0.000,4.570
a,68268,0.000,0.000,36.000,-0.058,-0.132,-0.792,2.217,9.407,2.236,0.000,4.175
a,68271,0.000,0.000,36.000,-0.150,-0.285,-0.411,2.176,9.397,2.227,0.000,4.526
a,68275,0.000,0.000,36.000,0.079,0.097,1.177,2.192,9.395,2.243,0.000,4.614
a,68279,0.000,0.000,36.000,-0.135,0.066,0.139,2.182,9.377,2.231,0.000,4.570
a,68283,0.000,0.000,36.000,0.064,-0.147,-0.686,2.207,9.380,2.217,0.000,4.570
a,68287,0.000,0.000,36.000,0.018,0.326,0.841,2.201,9.418,2.237,0.000,4.570
a,68291,0.000,0.000,36.000,0.110,-0.285,0.169,2.204,9.385,2.237,0.000,4.087
a,68295,0.000,0.000,36.000,0.278,-0.071,-0.090,2.207,9.397,2.236,0.000,4.219
a,68299,0.000,0.000,36.000,0.018,-0.040,1.116,2.174,9.394,2.218,0.000,4.175
a,68303,0.000,0.000,36.000,-0.104,-0.269,0.353,2.188,9.384,2.231,0.000,4.175
a,68308,0.000,0.000,36.000,0.094,0.204,-1.082,2.195,9.378,2.229,0.000,4.131
a,68312,0.000,0.000,36.000,-0.104,-0.071,-0.182,2.199,9.376,2.221,0.000,4.175
a,68315,0.000,0.000,36.000,-0.226,-0.025,-0.518,2.201,9.403,2.211,0.000,4.570
a,68319,0.000,0.000,36.000,0.003,-0.163,0.841,2.180,9.397,2.230,0.000,4.570
a,68323,0.000,0.000,36.000,0.064,0.158,0.536,2.198,9.383,2.249,0.000,4.219
a,68327,0.000,0.000,36.000,-0.119,-0.178,-1.327,2.188,9.383,2.240,0.000,4.131
a,68332,0.000,0.000,36.000,0.110,-0.086,-1.235,2.201,9.400,2.242,0.000,4.614
a,68336,0.000,0.000,36.000,0.064,0.051,0.292,2.219,9.412,2.231,0.000,4.175
a,68339,0.000,0.000,36.000,-0.165,0.204,-0.472,2.199,9.384,2.246,0.000,4.526
a,68343,0.000,0.000,36.000,-0.150,-0.163,0.521,2.223,9.374,2.227,0.000,4.175
a,68347,0.000,0.000,36.000,0.094,0.143,-1.144,2.188,9.419,2.258,0.000,4.131
a,68351,0.000,0.000,36.000,-0.104,-0.224,0.521,2.198,9.384,2.221,0.000,4.219
a,68355,0.000,0.000,36.000,-0.013,-0.132,-1.327,2.189,9.390,2.213,0.000,4.175
a,68360,0.000,0.000,36.000,-0.058,0.204,-0.594,2.176,9.367,2.253,0.000,4.526
a,68363,0.000,0.000,36.000,0.064,-0.086,-0.853,2.176,9.416,2.227,0.000,4.526
a,68368,0.000,0.000,36.000,0.079,0.051,1.116,2.194,9.395,2.227,0.000,4.570
a,68371,0.000,0.000,36.000,-0.104,0.066,-0.670,2.207,9.403,2.247,0.000,4.175
a,68375,0.000,0.000,36.000,0.064,-0.071,-0.090,2.198,9.386,2.215,0.000,4.175
a,68379,0.000,0.000,36.000,-0.104,-0.132,0.078,2.223,9.369,2.221,0.000,4.131
a,68383,0.000,0.000,36.000,-0.104,-0.040,-0.457,2.188,9.384,2.249,0.000,4.219
a,68387,0.000,0.000,36.000,-0.211,0.097,0.795,2.184,9.398,2.240,0.000,4.570
a,68391,0.000,0.000,36.000,0.094,-0.132,-0.686,2.210,9.412,2.231,0.000,4.570
a,68395,0.000,0.000,36.000,0.125,-0.071,0.292,2.205,9.380,2.229,0.000,4.175
a,68399,0.000,0.000,36.000,0.430,-0.132,-0.747,2.201,9.395,2.242,0.000,4.526
a,68403,0.000,0.000,36.000,0.171,-0.056,0.673,2.210,9.422,2.231,0.000,4.570
a,68407,0.000,0.000,36.000,-0.043,0.143,0.017,2.188,9.386,2.229,0.000,4.570
a,68411,0.000,0.000,36.000,0.171,-0.132,-0.151,2.221,9.392,2.221,0.000,4.219
a,68415,0.000,0.000,36.000,0.079,-0.056,0.933,2.201,9.394,2.213,0.000,4.131
a,68419,0.000,0.000,36.000,0.064,0.051,0.398,2.179,9.380,2.252,0.000,4.175
a,68424,0.000,0.000,36.000,-0.089,-0.025,0.566,2.189,9.424,2.223,0.000,4.131
a,68427,0.000,0.000,36.000,0.003,0.158,0.429,2.189,9.365,2.240,0.000,4.131
a,68431,0.000,0.000,36.000,0.094,-0.071,-0.579,2.189,9.370,2.224,0.000,4.087
a,68435,0.000,0.000,36.000,-0.043,0.082,-0.319,2.204,9.406,2.246,0.000,4.087
a,68439,0.000,0.000,36.000,0.049,-0.132,-0.472,2.205,9.390,2.237,0.000,4.131
a,68443,0.000,0.000,36.000,0.003,-0.056,0.795,2.204,9.401,2.229,0.000,4.175
a,68447,0.000,0.000,36.000,-0.150,-0.010,0.307,2.201,9.389,2.246,0.000,4.526
a,68451,0.000,0.000,36.000,0.049,0.143,-1.586,2.194,9.408,2.246,0.000,4.175
a,68455,0.000,0.000,36.000,0.018,-0.147,0.078,2.188,9.413,2.235,0.000,4.175
a,68460,0.000,0.000,36.000,0.049,-0.132,-1.235,2.201,9.354,2.234,0.000,4.526
a,68463,0.000,0.000,36.000,-0.043,-0.132,0.032,2.174,9.372,2.240,0.000,4.219
a,68467,0.000,0.000,36.000,-0.028,-0.010,1.452,2.213,9.408,2.240,0.000,4.175
a,68471,0.000,0.000,36.000,0.232,-0.056,0.398,2.186,9.395,2.234,0.000,4.175
a,68475,0.000,0.000,36.000,0.171,-0.132,-0.151,2.189,9.374,2.230,0.000,4.526
a,68480,0.000,0.000,36.000,0.079,-0.071,0.292,2.215,9.398,2.236,0.000,4.570
a,68484,0.000,0.000,36.000,0.110,0.143,0.154,2.204,9.354,2.236,0.000,4.526
a,68488,0.000,0.000,36.000,-0.211,-0.178,-0.426,2.205,9.394,2.218,0.000,4.131
a,68491,0.000,0.000,36.000,0.171,-0.178,0.047,2.182,9.391,2.231,0.000,4.175
a,68495,0.000,0.000,36.000,0.064,0.204,-0.105,2.198,9.389,2.249,0.000,4.131
a,68499,0.000,0.000,36.000,-0.318,0.082,0.139,2.188,9.390,2.231,0.000,4.087
a,68503,0.000,0.000,36.000,-0.043,0.219,0.322,2.192,9.392,2.231,0.000,4.570
a,68508,0.000,0.000,36.000,0.110,-0.025,-0.151,2.184,9.379,2.227,0.000,4.614
a,68512,0.000,0.000,36.000,-0.196,0.265,0.841,2.201,9.376,2.213,0.000,4.526
a,68515,0.000,0.000,36.000,0.003,0.036,0.124,2.176,9.367,2.234,0.000,4.175
a,68520,0.000,0.000,36.000,0.049,-0.239,-0.686,2.188,9.390,2.227,0.000,4.131
a,68523,0.000,0.000,36.000,0.094,0.143,-0.945,2.211,9.358,2.246,0.000,4.526
a,68527,0.000,0.000,36.000,-0.104,-0.132,-0.258,2.174,9.371,2.229,0.000,4.131
a,68531,0.000,0.000,36.000,0.064,-0.132,-0.197,2.194,9.369,2.259,0.000,4.131
a,68535,0.000,0.000,36.000,0.003,-0.163,0.689,2.195,9.412,2.246,0.000,4.175
a,68539,0.000,0.000,36.000,0.064,-0.117,0.337,2.199,9.383,2.218,0.000,4.131
a,68543,0.000,0.000,36.000,0.171,0.097,0.398,2.207,9.419,2.224,0.000,4.175
a,68547,0.000,0.000,36.000,0.049,0.082,-0.472,2.211,9.379,2.246,0.000,4.526
a,68551,0.000,0.000,36.000,0.018,0.021,-0.243,2.205,9.373,2.235,0.000,4.131
a,68555,0.000,0.000,36.000,-0.013,0.082,-0.518,2.194,9.404,2.230,0.000,4.087
a,68559,0.000,0.000,36.000,-0.104,0.036,-0.304,2.204,9.395,2.231,0.000,4.175
a,68563,0.000,0.000,36.000,-0.104,-0.010,0.627,2.188,9.403,2.229,0.000,4.526
a,68567,0.000,0.000,36.000,-0.104,-0.025,-0.304,2.205,9.383,2.247,0.000,4.175
a,68571,0.000,0.000,36.000,-0.211,-0.025,-0.411,2.184,9.365,2.227,0.000,4.570
a,68575,0.000,0.000,36.000,-0.043,-0.025,0.200,2.211,9.389,2.237,0.000,4.175
a,68579,0.000,0.000,36.000,-0.043,0.143,-0.426,2.211,9.379,2.211,0.000,4.175
a,68583,0.000,0.000,36.000,-0.104,-0.071,-0.197,2.201,9.383,2.246,0.000,4.175
a,68587,0.000,0.000,36.000,0.018,-0.010,0.963,2.223,9.374,2.243,0.000,4.175
a,68591,0.000,0.000,36.000,0.064,-0.071,-0.426,2.198,9.401,2.236,0.000,4.131
a,68595,0.000,0.000,36.000,-0.272,-0.025,-0.792,2.195,9.379,2.230,0.000,4.175
a,68599,0.000,0.000,36.000,0.049,-0.071,-1.128,2.192,9.392,2.223,0.000,4.175
a,68603,0.000,0.000,36.000,0.079,-0.056,1.055,2.180,9.374,2.234,0.000,4.131
a,68608,0.000,0.000,36.000,0.079,-0.010,0.902,2.179,9.386,2.224,0.000,4.570
a,68612,0.000,0.000,36.000,-0.119,-0.025,-0.518,2.217,9.370,2.218,0.000,4.175
a,68616,0.000,0.000,36.000,-0.043,-0.025,-0.075,2.198,9.376,2.242,0.000,4.131
a,68619,0.000,0.000,36.000,-0.104,-0.132,-0.411,2.182,9.403,2.252,0.000,4.175
a,68624,0.000,0.000,36.000,0.278,-0.132,-0.212,2.211,9.412,2.237,0.000,4.570
a,68627,0.000,0.000,36.000,0.018,0.021,-0.029,2.194,9.380,2.241,0.000,4.175
a,68631,0.000,0.000,36.000,0.018,0.204,0.337,2.204,9.373,2.229,0.000,4.219
a,68636,0.000,0.000,36.000,-0.089,-0.147,-0.350,2.195,9.384,2.241,0.000,4.526
a,68640,0.000,0.000,36.000,0.003,-0.025,-0.090,2.179,9.358,2.246,0.000,4.526
a,68643,0.000,0.000,36.000,-0.089,-0.071,0.460,2.204,9.347,2.248,0.000,4.131
a,68647,0.000,0.000,36.000,-0.119,-0.025,-0.457,2.179,9.380,2.243,0.000,4.131
a,68651,0.000,0.000,36.000,0.155,0.036,-1.617,2.188,9.361,2.252,0.000,4.570
a,68655,0.000,0.000,36.000,0.064,-0.163,0.673,2.199,9.401,2.236,0.000,4.570
a,68660,0.000,0.000,36.000,0.186,0.234,-0.060,2.188,9.392,2.227,0.000,4.175
a,68663,0.000,0.000,36.000,-0.013,-0.071,-0.670,2.173,9.383,2.258,0.000,4.482
a,68668,0.000,0.000,36.000,0.003,0.082,0.032,2.179,9.403,2.234,0.000,4.175
a,68671,0.000,0.000,36.000,0.110,-0.117,0.780,2.186,9.397,2.218,0.000,4.131
a,68675,0.000,0.000,36.000,0.155,-0.025,-0.594,2.201,9.408,2.236,0.000,4.570
a,68679,0.000,0.000,36.000,-0.104,-0.132,0.078,2.182,9.397,2.223,0.000,4.570
a,68683,0.000,0.000,36.000,0.064,0.036,-0.151,2.176,9.384,2.215,0.000,4.570
a,68687,0.000,0.000,36.000,-0.043,-0.071,0.032,2.174,9.369,2.237,0.000,4.526
a,68691,0.000,0.000,36.000,0.232,-0.040,-0.808,2.189,9.378,2.216,0.000,4.570
a,68695,0.000,0.000,36.000,-0.150,-0.132,0.139,2.180,9.389,2.218,0.000,4.131
a,68699,0.000,0.000,36.000,0.003,-0.163,0.246,2.199,9.398,2.227,0.000,4.131
a,68703,0.000,0.000,36.000,0.003,0.082,-0.090,2.186,9.407,2.231,0.000,4.175
a,68707,0.000,0.000,36.000,-0.257,-0.025,-0.136,2.189,9.383,2.224,0.000,4.175
a,68711,0.000,0.000,36.000,-0.058,-0.071,-0.624,2.207,9.383,2.240,0.000,4.175
a,68715,0.000,0.000,36.000,0.018,0.127,0.185,2.186,9.383,2.241,0.000,4.219
a,68720,0.000,0.000,36.000,0.003,0.036,0.139,2.179,9.384,2.258,0.000,4.526
a,68723,0.000,0.000,36.000,0.232,-0.071,-0.441,2.221,9.410,2.215,0.000,4.570
a,68727,0.000,0.000,36.000,-0.150,-0.132,-0.075,2.182,9.380,2.229,0.000,4.526
a,68731,0.000,0.000,36.000,-0.028,-0.071,0.460,2.215,9.416,2.223,0.000,4.570
a,68735,0.000,0.000,36.000,0.278,0.326,0.276,2.221,9.380,2.227,0.000,4.570
a,68739,0.000,0.000,36.000,-0.043,0.036,-0.136,2.186,9.398,2.224,0.000,4.131
a,68743,0.000,0.000,36.000,-0.089,0.204,0.444,2.180,9.419,2.223,0.000,4.219
a,68747,0.000,0.000,36.000,0.094,0.143,-0.823,2.210,9.376,2.227,0.000,4.526
a,68751,0.000,0.000,36.000,-0.119,0.036,-0.579,2.186,9.385,2.231,0.000,4.219
a,68755,0.000,0.000,36.000,-0.165,-0.178,-1.388,2.179,9.415,2.240,0.000,4.570
a,68760,0.000,0.000,36.000,-0.211,-0.040,-0.624,2.173,9.396,2.223,0.000,4.175
a,68763,0.000,0.000,36.000,0.247,0.097,1.116,2.210,9.379,2.234,0.000,4.175
a,68767,0.000,0.000,36.000,-0.013,0.082,-0.945,2.225,9.421,2.229,0.000,4.175
a,68771,0.000,0.000,36.000,0.094,0.036,-0.533,2.188,9.379,2.211,0.000,4.131
a,68775,0.000,0.000,36.000,0.003,-0.025,-0.029,2.189,9.412,2.255,0.000,4.570
a,68780,0.000,0.000,36.000,0.110,0.143,-0.457,2.201,9.412,2.229,0.000,4.570
a,68784,0.000,0.000,36.000,-0.104,-0.132,-0.350,2.186,9.366,2.253,0.000,4.175
a,68788,0.000,0.000,36.000,0.064,0.082,-0.105,2.217,9.389,2.236,0.000,4.570
a,68791,0.000,0.000,36.000,-0.211,-0.025,0.124,2.205,9.383,2.221,0.000,4.570
a,68795,0.000,0.000,36.000,0.003,0.082,-0.075,2.198,9.374,2.234,0.000,4.570
a,68799,0.000,0.000,36.000,0.323,-0.132,-0.548,2.204,9.389,2.215,0.000,4.175
a,68803,0.000,0.000,36.000,0.232,-0.010,0.398,2.180,9.384,2.242,0.000,4.175
a,68807,0.000,0.000,36.000,0.110,0.219,0.582,2.164,9.367,2.231,0.000,4.131
a,68812,0.000,0.000,36.000,-0.104,-0.132,0.078,2.188,9.395,2.230,0.000,4.131
a,68815,0.000,0.000,36.000,0.003,0.143,-0.319,2.186,9.389,2.258,0.000,4.570
a,68820,0.000,0.000,36.000,-0.058,-0.132,-0.945,2.186,9.360,2.223,0.000,4.175
a,68823,0.000,0.000,36.000,0.186,-0.010,0.841,2.204,9.361,2.243,0.000,4.175
a,68827,0.000,0.000,36.000,-0.043,-0.071,0.063,2.195,9.360,2.231,0.000,4.570
a,68831,0.000,0.000,36.000,0.171,-0.132,0.063,2.201,9.403,2.211,0.000,4.087
a,68835,0.000,0.000,36.000,-0.013,-0.010,-1.556,2.195,9.410,2.252,0.000,4.175
a,68839,0.000,0.000,36.000,-0.013,-0.132,-0.899,2.188,9.365,2.246,0.000,4.526
a,68843,0.000,0.000,36.000,-0.043,-0.178,-0.319,2.195,9.363,2.234,0.000,4.658
a,68847,0.000,0.000,36.000,0.125,-0.117,0.902,2.201,9.386,2.253,0.000,4.131
a,68851,0.000,0.000,36.000,-0.104,-0.071,0.200,2.186,9.384,2.231,0.000,4.131
a,68855,0.000,0.000,36.000,-0.013,0.082,-0.838,2.184,9.407,2.229,0.000,4.219
a,68859,0.000,0.000,36.000,-0.013,-0.056,-1.189,2.199,9.391,2.234,0.000,4.570
a,68863,0.000,0.000,36.000,0.110,-0.071,-0.151,2.179,9.354,2.246,0.000,4.175
a,68867,0.000,0.000,36.000,0.003,0.082,-0.136,2.207,9.403,2.227,0.000,4.526
a,68871,0.000,0.000,36.000,-0.104,0.326,0.719,2.182,9.390,2.209,0.000,4.175
a,68876,0.000,0.000,36.000,0.064,0.097,0.429,2.192,9.385,2.234,0.000,4.526
a,68879,0.000,0.000,36.000,0.186,0.051,0.841,2.184,9.343,2.247,0.000,4.570
a,68883,0.000,0.000,36.000,0.110,-0.010,0.780,2.219,9.394,2.229,0.000,4.219
a,68887,0.000,0.000,36.000,0.064,-0.071,0.124,2.201,9.418,2.218,0.000,4.526
a,68891,0.000,0.000,36.000,-0.013,-0.132,-0.792,2.207,9.379,2.236,0.000,4.175
a,68895,0.000,0.000,36.000,0.003,-0.010,0.337,2.198,9.392,2.243,0.000,4.570
a,68899,0.000,0.000,36.000,0.110,-0.025,0.063,2.199,9.379,2.223,0.000,4.219
a,68903,0.000,0.000,36.000,0.125,-0.010,1.223,2.173,9.403,2.229,0.000,4.570
a,68908,0.000,0.000,36.000,0.064,0.204,0.108,2.188,9.394,2.240,0.000,4.175
a,68911,0.000,0.000,36.000,-0.028,-0.010,0.918,2.201,9.386,2.246,0.000,4.131
a,68915,0.000,0.000,36.000,-0.058,0.036,-0.457,2.204,9.358,2.221,0.000,4.219
a,68919,0.000,0.000,36.000,0.064,0.036,0.169,2.186,9.397,2.223,0.000,4.131
a,68924,0.000,0.000,36.000,-0.211,-0.163,0.719,2.219,9.394,2.230,0.000,4.131
a,68928,0.000,0.000,36.000,-0.043,-0.086,-0.731,2.168,9.391,2.229,0.000,4.175
a,68932,0.000,0.000,36.000,0.003,-0.163,0.689,2.189,9.398,2.240,0.000,4.175
a,68936,0.000,0.000,36.000,0.247,0.326,0.826,2.201,9.365,2.234,0.000,4.614
a,68939,0.000,0.000,36.000,-0.104,0.051,0.246,2.201,9.380,2.201,0.000,4.131
a,68943,0.000,0.000,36.000,-0.043,0.051,0.627,2.195,9.374,2.236,0.000,4.175
a,68947,0.000,0.000,36.000,0.003,-0.010,0.521,2.194,9.376,2.236,0.000,4.131
a,68951,0.000,0.000,36.000,0.003,0.036,0.032,2.176,9.392,2.240,0.000,4.526
a,68955,0.000,0.000,36.000,-0.043,-0.056,0.780,2.198,9.386,2.240,0.000,4.175
a,68960,0.000,0.000,36.000,0.064,-0.132,-0.426,2.198,9.395,2.249,0.000,4.526
a,68963,0.000,0.000,36.000,0.278,-0.056,0.292,2.213,9.372,2.246,0.000,4.482
a,68968,0.000,0.000,36.000,0.003,-0.132,-0.136,2.205,9.372,2.255,0.000,4.219
a,68971,0.000,0.000,36.000,0.110,0.097,0.231,2.194,9.364,2.229,0.000,4.131
a,68975,0.000,0.000,36.000,-0.104,-0.010,0.689,2.184,9.398,2.240,0.000,4.570
a,68979,0.000,0.000,36.000,0.110,0.143,-0.166,2.199,9.361,2.229,0.000,4.131
a,68983,0.000,0.000,36.000,0.171,-0.071,-0.197,2.198,9.379,2.217,0.000,4.087
a,68987,0.000,0.000,36.000,-0.211,0.036,-0.365,2.213,9.365,2.234,0.000,4.175
a,68991,0.000,0.000,36.000,-0.135,-0.117,1.681,2.176,9.397,2.230,0.000,4.175
a,68995,0.000,0.000,36.000,0.079,0.250,0.276,2.174,9.384,2.245,0.000,4.570
a,68999,0.000,0.000,36.000,-0.043,-0.117,0.719,2.215,9.389,2.261,0.000,4.570
a,69003,0.000,0.000,36.000,0.003,0.097,0.689,2.195,9.374,2.243,0.000,4.526
a,69007,0.000,0.000,36.000,0.216,0.143,-1.082,2.189,9.384,2.231,0.000,4.614
a,69011,0.000,0.000,36.000,0.171,0.265,0.811,2.195,9.389,2.218,0.000,4.570
a,69016,0.000,0.000,36.000,-0.196,0.143,0.673,2.180,9.382,2.242,0.000,4.131
