HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH
a,178050,47.000,24.685,80.000,-6.515,37.108,1.087
a,178055,47.000,23.984,80.000,-5.049,38.299,0.599
a,178060,47.000,23.141,80.000,-6.042,39.887,-0.852
a,178065,47.000,22.290,80.000,-5.981,37.047,-1.035
a,178070,47.000,21.554,80.000,-5.080,40.238,0.095
a,178075,47.000,20.651,80.000,-6.195,36.253,2.064
a,178080,47.000,20.011,80.000,-4.149,35.993,0.415
a,178085,47.000,19.348,80.000,-4.225,33.673,-0.394
a,178090,47.000,18.896,80.000,-2.530,27.978,-0.226
a,178095,47.000,18.918,80.000,1.027,26.955,0.400
a,178100,47.000,18.853,80.000,0.431,21.810,1.530
a,178105,47.000,19.248,80.000,3.851,20.345,0.919
a,178110,47.000,19.343,80.000,1.592,18.848,-1.020
a,178115,47.000,19.861,80.000,4.722,17.001,-0.577
a,178120,47.000,20.299,80.000,4.034,18.711,0.919
a,178125,47.000,20.795,80.000,4.447,15.245,-0.531
a,178130,47.000,21.323,80.000,4.584,17.306,1.148
a,178135,47.000,21.587,80.000,2.584,16.207,2.278
a,178140,47.000,22.176,80.000,4.920,18.055,-2.165
a,178145,47.000,22.500,80.000,2.874,19.032,0.354
a,178150,47.000,22.968,80.000,3.897,19.062,0.889
a,178155,47.000,23.105,80.000,1.363,20.833,2.751
a,178160,47.000,23.160,80.000,0.752,19.734,-0.150
a,178165,47.000,23.366,80.000,1.821,22.925,1.789
a,178170,47.000,23.462,80.000,0.966,23.688,-1.035
a,178175,47.000,23.697,80.000,1.989,23.108,1.499
a,178180,47.000,23.532,80.000,-1.004,22.680,1.835
a,178185,47.000,23.347,80.000,-1.141,22.848,1.545
a,178190,47.000,23.239,80.000,-0.607,27.703,-1.356
a,178195,47.000,22.924,80.000,-2.118,27.016,0.385
a,178200,47.000,22.879,80.000,-0.103,28.055,2.202
a,178205,47.000,22.411,80.000,-3.248,28.574,1.148
a,178210,47.000,21.900,80.000,-3.492,27.184,0.476
a,178215,47.000,21.406,80.000,-3.340,29.368,1.087
a,178220,47.000,20.903,80.000,-3.324,26.726,-1.982
a,178225,47.000,20.652,80.000,-1.431,28.222,-0.684
a,178230,47.000,20.192,80.000,-2.927,26.528,-1.417
a,178235,47.000,19.810,80.000,-2.286,24.803,1.423
a,178240,47.000,19.346,80.000,-2.866,25.551,-0.623
a,178245,47.000,19.178,80.000,-0.607,23.597,0.034
a,178250,47.000,18.926,80.000,-1.248,25.887,0.751
a,178255,47.000,18.368,80.000,-3.446,22.192,0.873
a,178260,47.000,18.055,80.000,-1.614,25.047,0.247
a,178265,47.000,17.615,80.000,-2.530,25.474,0.904
a,178270,47.000,17.169,80.000,-2.515,23.658,-1.737
a,178275,47.000,16.818,80.000,-1.798,26.131,1.209
a,178280,47.000,16.462,80.000,-1.798,25.383,-1.264
a,178285,47.000,16.024,80.000,-2.332,22.024,-4.760
a,178290,47.000,15.682,80.000,-1.614,24.207,-0.394
a,178295,47.000,15.244,80.000,-2.256,20.864,2.583
a,178300,47.000,15.018,80.000,-0.653,20.879,-0.424
a,178305,47.000,14.565,80.000,-2.286,18.284,1.423
a,178310,47.000,14.391,80.000,-0.164,17.200,2.736
a,178315,47.000,14.363,80.000,0.920,17.413,0.324
a,178320,47.000,14.377,80.000,1.256,13.932,-3.371
a,178325,47.000,14.555,80.000,2.431,16.711,-1.844
a,178330,47.000,14.576,80.000,1.256,14.558,0.934
a,178335,47.000,14.875,80.000,3.317,13.658,-7.905
a,178340,47.000,14.857,80.000,0.905,14.742,-2.287
a,178345,47.000,14.838,80.000,0.889,14.451,0.003
a,178350,47.000,14.899,80.000,1.424,18.222,-0.882
a,178355,47.000,14.607,80.000,-1.187,16.955,3.087
a,178360,47.000,14.391,80.000,-0.622,18.406,-2.699
a,178365,47.000,13.950,80.000,-2.256,16.726,1.438
a,178370,47.000,13.863,80.000,0.386,18.467,-0.775
a,178375,47.000,13.419,80.000,-2.225,15.810,1.209
a,178380,47.000,13.175,80.000,-0.714,16.375,-1.111
a,178385,47.000,12.766,80.000,-1.920,16.055,1.713
a,178390,47.000,12.593,80.000,-0.118,15.429,-0.669
a,178395,47.000,12.388,80.000,-0.362,15.963,0.324
a,178400,47.000,12.334,80.000,0.783,14.635,2.492
a,178405,47.000,12.118,80.000,-0.439,15.749,6.339
a,178410,47.000,11.939,80.000,-0.118,13.520,-1.081
a,178415,47.000,11.891,80.000,0.828,15.749,1.255
a,178420,47.000,11.925,80.000,1.454,13.520,-0.760
a,178425,47.000,11.889,80.000,0.920,13.413,-0.012
a,178430,47.000,11.989,80.000,1.943,11.917,-1.142
a,178435,47.000,11.932,80.000,0.752,11.917,1.301
a,178440,47.000,11.973,80.000,1.485,11.123,-2.363
a,178445,47.000,11.879,80.000,0.447,12.894,-1.279
a,178450,47.000,12.077,80.000,2.615,11.993,1.912
a,178455,47.000,12.164,80.000,1.760,12.329,1.087
a,178460,47.000,12.409,80.000,2.905,12.757,-0.272
a,178465,47.000,12.257,80.000,-0.072,12.329,1.683
a,178470,47.000,12.245,80.000,0.966,13.474,0.553
a,178475,47.000,12.078,80.000,-0.179,11.948,-1.600
a,178480,47.000,12.169,80.000,1.729,12.818,-1.768
a,178485,47.000,12.118,80.000,0.676,12.085,0.996
a,178490,47.000,12.477,80.000,3.683,13.352,0.843
a,178495,47.000,12.462,80.000,0.889,12.100,2.171
a,178500,47.000,12.510,80.000,1.332,12.848,1.667
a,178505,47.000,12.366,80.000,-0.103,12.543,1.881
a,178510,47.000,12.568,80.000,2.477,12.543,-1.798
a,178515,47.000,12.607,80.000,1.241,11.887,0.141
a,178520,47.000,12.860,80.000,2.798,13.337,2.232
a,178525,47.000,13.033,80.000,2.187,11.734,-1.279
a,178530,47.000,13.193,80.000,2.050,12.848,0.599
a,178535,47.000,13.228,80.000,1.118,11.612,1.484
a,178540,47.000,13.321,80.000,1.515,12.971,0.202
a,178545,47.000,13.435,80.000,1.683,11.230,-0.424
a,178550,47.000,13.697,80.000,2.737,12.971,0.782
a,178555,47.000,14.016,80.000,3.134,12.192,0.950
a,178560,47.000,14.334,80.000,3.057,13.764,0.431
a,178565,47.000,14.612,80.000,2.752,11.948,-3.798
a,178570,47.000,14.965,80.000,3.241,14.421,-0.394
a,178575,47.000,15.143,80.000,1.912,13.001,-1.982
a,178580,47.000,15.639,80.000,4.233,14.971,-2.745
a,178585,47.000,15.838,80.000,1.973,14.284,-0.195
a,178590,47.000,16.115,80.000,2.523,14.238,0.538
a,178595,47.000,16.242,80.000,1.378,14.955,-0.241
a,178600,47.000,16.452,80.000,1.989,13.764,4.690
a,178605,47.000,16.565,80.000,1.256,13.215,3.560
a,178610,47.000,16.787,80.000,2.034,14.451,0.003
a,178615,47.000,16.747,80.000,0.065,14.772,0.278
a,178620,47.000,16.916,80.000,1.607,15.047,1.912
a,178625,47.000,16.970,80.000,0.722,17.032,0.385
a,178630,47.000,17.083,80.000,1.149,17.215,-0.791
a,178635,47.000,16.961,80.000,-0.622,18.360,2.064
a,178640,47.000,16.869,80.000,-0.378,18.268,0.751
a,178645,47.000,16.637,80.000,-1.431,20.421,-0.821
a,178650,47.000,16.334,80.000,-1.935,20.680,-0.989
a,178655,47.000,16.265,80.000,-0.179,21.642,-1.982
a,178660,47.000,16.162,80.000,-0.378,18.253,2.583
a,178665,47.000,16.108,80.000,-0.011,18.818,-2.195
a,178670,47.000,16.002,80.000,-0.362,16.100,0.873
a,178675,47.000,16.050,80.000,0.767,18.116,-0.821
a,178680,47.000,16.052,80.000,0.447,16.253,-1.798
a,178685,47.000,16.358,80.000,2.660,19.444,-3.798
a,178690,47.000,16.617,80.000,2.263,19.963,-0.974
a,178695,47.000,16.826,80.000,1.867,19.932,0.110
a,178700,47.000,16.820,80.000,0.279,18.055,-2.714
a,178705,47.000,17.013,80.000,1.729,19.856,-2.623
a,178710,47.000,16.986,80.000,0.096,17.627,-1.188
a,178715,47.000,17.282,80.000,2.477,19.581,1.973
a,178720,47.000,17.388,80.000,1.057,17.978,1.270
a,178725,47.000,17.592,80.000,1.760,18.864,0.828
a,178730,47.000,17.675,80.000,0.859,17.597,-0.806
a,178735,47.000,17.941,80.000,2.187,18.742,-0.592
a,178740,47.000,18.005,80.000,0.691,16.650,-0.272
a,178745,47.000,18.395,80.000,3.057,20.253,-1.722
a,178750,47.000,18.496,80.000,0.889,18.940,0.965
a,178755,47.000,18.736,80.000,1.897,19.719,-1.753
a,178760,47.000,18.671,80.000,-0.378,19.123,0.354
a,178765,47.000,18.859,80.000,1.515,18.986,-0.348
a,178770,47.000,18.878,80.000,0.233,19.474,1.041
a,178775,47.000,19.253,80.000,2.874,19.429,3.133
a,178780,47.000,19.414,80.000,1.241,19.917,-2.195
a,178785,47.000,19.693,80.000,2.111,18.955,0.278
a,178790,47.000,19.863,80.000,1.241,22.024,-1.661
a,178795,47.000,19.983,80.000,0.874,20.726,1.683
a,178800,47.000,20.220,80.000,1.699,23.306,3.957
a,178805,47.000,20.284,80.000,0.401,22.131,-0.821
a,178810,47.000,20.396,80.000,0.722,25.429,0.858
a,178815,47.000,20.325,80.000,-0.607,22.818,-0.913
a,178820,47.000,20.471,80.000,0.996,23.490,3.286
a,178825,47.000,20.397,80.000,-0.622,22.299,2.003
a,178830,47.000,20.771,80.000,2.706,21.993,-2.012
a,178835,47.000,20.881,80.000,0.722,21.780,0.522
a,178840,47.000,21.204,80.000,2.279,22.436,0.705
a,178845,47.000,21.283,80.000,0.447,22.131,1.362
a,178850,47.000,21.559,80.000,1.912,21.352,-1.340
a,178855,47.000,21.619,80.000,0.263,22.711,0.171
a,178860,47.000,22.054,80.000,3.042,23.108,0.721
a,178865,47.000,22.166,80.000,0.599,23.581,1.637
a,178870,47.000,22.310,80.000,0.844,22.222,1.606
a,178875,47.000,22.422,80.000,0.584,23.413,-1.295
a,178880,47.000,22.543,80.000,0.660,22.329,1.774
a,178885,47.000,22.807,80.000,1.683,24.421,1.301
a,178890,47.000,22.881,80.000,0.263,23.963,2.476
a,178895,47.000,23.057,80.000,0.996,25.077,1.255
a,178900,47.000,22.953,80.000,-1.095,25.749,0.507
a,178905,47.000,23.174,80.000,1.332,25.963,2.141
a,178910,47.000,23.147,80.000,-0.530,25.963,-1.508
a,178915,47.000,23.427,80.000,1.760,26.238,0.980
a,178920,47.000,23.550,80.000,0.569,25.581,2.141
a,178925,47.000,23.720,80.000,0.935,24.528,7.118
a,178930,47.000,23.698,80.000,-0.515,25.123,1.988
a,178935,47.000,23.757,80.000,0.096,25.215,-0.882
a,178940,47.000,23.984,80.000,1.302,28.513,2.476
a,178945,47.000,24.092,80.000,0.431,25.795,0.095
a,178950,47.000,24.118,80.000,-0.195,27.245,0.018
a,178955,47.000,23.926,80.000,-1.798,26.390,-0.134
a,178960,47.000,23.990,80.000,0.096,28.787,1.041
a,178965,47.000,23.912,80.000,-0.927,26.772,1.133
a,178970,47.000,24.217,80.000,1.912,27.642,-0.760
a,178975,47.000,24.328,80.000,0.462,26.772,3.835
a,178980,47.000,24.567,80.000,1.409,26.177,-0.180
a,178985,47.000,24.680,80.000,0.477,24.711,-1.921
a,178990,47.000,24.940,80.000,1.531,26.528,-0.974
a,178995,47.000,25.144,80.000,1.073,28.925,0.873
a,179000,47.000,25.479,80.000,2.034,27.597,-0.577
a,179005,47.000,25.379,80.000,-1.202,26.879,-0.898
a,179010,47.000,25.577,80.000,0.996,28.604,1.805
a,179015,47.000,25.592,80.000,-0.362,27.917,0.797
a,179020,47.000,25.983,80.000,2.416,29.093,2.293
a,179025,47.000,26.015,80.000,-0.271,28.757,0.889
a,179030,47.000,26.117,80.000,0.248,28.070,2.186
a,179035,47.000,26.064,80.000,-0.912,29.734,2.736
a,179040,47.000,26.128,80.000,-0.027,28.925,2.217
a,179045,47.000,26.216,80.000,0.126,30.604,0.675
a,179050,47.000,26.237,80.000,-0.347,29.337,1.423
a,179055,47.000,26.246,80.000,-0.454,30.742,2.873
a,179060,47.000,26.149,80.000,-1.202,28.299,0.644
a,179065,47.000,26.209,80.000,-0.042,30.360,-1.310
a,179070,47.000,26.186,80.000,-0.653,29.658,0.064
a,179075,47.000,26.437,80.000,1.378,30.696,3.102
a,179080,47.000,26.453,80.000,-0.362,28.360,-0.150
a,179085,47.000,26.513,80.000,-0.042,30.070,-1.066
a,179090,47.000,26.345,80.000,-1.737,29.795,3.286
a,179095,47.000,26.432,80.000,0.172,31.108,-3.111
a,179100,47.000,26.509,80.000,0.080,31.749,0.614
a,179105,47.000,26.780,80.000,1.546,29.429,2.660
a,179110,47.000,26.848,80.000,0.019,29.123,3.194
a,179115,47.000,26.989,80.000,0.569,28.192,3.057
a,179120,47.000,27.063,80.000,0.050,30.070,1.331
a,179125,47.000,27.269,80.000,1.027,29.306,-0.195
a,179130,47.000,27.552,80.000,1.561,30.940,-0.531
a,179135,47.000,27.686,80.000,0.462,29.001,2.461
a,179140,47.000,27.672,80.000,-0.683,32.024,3.744
a,179145,47.000,27.490,80.000,-1.904,30.696,1.973
a,179150,47.000,27.477,80.000,-0.653,33.276,2.370
a,179155,47.000,27.426,80.000,-0.912,31.810,3.270
a,179160,47.000,27.598,80.000,0.752,32.238,2.141
a,179165,47.000,27.529,80.000,-1.034,31.322,2.996
a,179170,47.000,27.548,80.000,-0.362,30.833,0.202
a,179175,47.000,27.517,80.000,-0.729,30.787,1.423
a,179180,47.000,27.815,80.000,1.714,30.772,1.789
a,179185,47.000,27.966,80.000,0.584,32.268,1.331
a,179190,47.000,28.155,80.000,0.874,30.879,2.858
a,179195,47.000,28.235,80.000,0.019,33.169,2.186
a,179200,47.000,28.159,80.000,-1.111,30.589,1.667
a,179205,47.000,28.241,80.000,0.050,33.276,2.324
a,179210,47.000,28.278,80.000,-0.271,31.673,1.286
a,179215,47.000,28.632,80.000,2.065,32.971,2.064
a,179220,47.000,28.719,80.000,0.080,31.322,2.339
a,179225,47.000,28.883,80.000,0.630,31.703,3.560
a,179230,47.000,28.814,80.000,-1.095,31.215,4.507
a,179235,47.000,29.073,80.000,1.347,31.780,-1.554
a,179240,47.000,29.152,80.000,-0.011,31.184,0.889
a,179245,47.000,29.532,80.000,2.218,31.368,1.301
a,179250,47.000,29.671,80.000,0.386,32.604,3.392
a,179255,47.000,29.786,80.000,0.218,30.589,0.767
a,179260,47.000,29.937,80.000,0.447,33.352,1.240
a,179265,47.000,30.072,80.000,0.355,30.604,2.018
a,179270,47.000,30.401,80.000,1.744,33.490,4.889
a,179275,47.000,30.495,80.000,0.019,29.749,2.996
a,179280,47.000,30.831,80.000,1.775,32.925,3.973
a,179285,47.000,30.781,80.000,-1.095,31.352,1.225
a,179290,47.000,31.086,80.000,1.531,32.604,-3.050
a,179295,47.000,31.423,80.000,1.699,36.284,0.782
a,179300,47.000,31.608,80.000,0.554,35.368,3.805
a,179305,47.000,31.804,80.000,0.599,36.925,2.705
a,179310,47.000,31.546,80.000,-2.775,36.864,0.538
a,179315,47.000,31.507,80.000,-1.111,37.001,0.767
a,179320,47.000,31.459,80.000,-1.202,39.368,1.148
a,179325,47.000,31.483,80.000,-0.622,37.398,2.705
a,179330,47.000,31.508,80.000,-0.607,37.001,0.797
a,179335,47.000,31.346,80.000,-1.966,35.337,0.751
a,179340,47.000,31.499,80.000,0.370,36.909,-0.440
a,179345,47.000,31.451,80.000,-1.111,35.612,2.385
a,179350,47.000,31.648,80.000,0.722,35.551,0.324
a,179355,47.000,31.760,80.000,0.050,37.123,1.530
a,179360,47.000,31.756,80.000,-0.790,35.505,2.079
a,179365,47.000,31.809,80.000,-0.378,37.322,-0.272
a,179370,47.000,32.150,80.000,1.760,36.833,-0.088
a,179375,47.000,32.162,80.000,-0.714,36.833,0.278
a,179380,47.000,32.264,80.000,-0.027,36.390,2.812
a,179385,47.000,32.195,80.000,-1.309,36.451,1.316
a,179390,47.000,32.251,80.000,-0.332,34.329,0.049
a,179395,47.000,32.506,80.000,1.103,37.322,0.079
a,179400,47.000,32.463,80.000,-1.126,36.971,4.186
a,179405,47.000,32.545,80.000,-0.179,36.665,1.652
a,179410,47.000,32.496,80.000,-1.156,37.001,-1.524
a,179415,47.000,32.601,80.000,0.004,36.390,1.484
a,179420,47.000,32.787,80.000,0.584,37.734,-2.348
a,179425,47.000,32.933,80.000,0.279,37.077,-1.233
a,179430,47.000,33.075,80.000,0.218,39.001,2.980
a,179435,47.000,32.961,80.000,-1.660,36.726,0.339
a,179440,47.000,33.286,80.000,1.576,39.581,2.538
a,179445,47.000,33.182,80.000,-1.599,36.879,3.011
a,179450,47.000,33.476,80.000,1.363,37.780,-1.707
a,179455,47.000,33.494,80.000,-0.729,39.139,3.347
a,179460,47.000,33.518,80.000,-0.653,36.803,1.102
a,179465,47.000,33.678,80.000,0.340,39.169,-0.363
a,179470,47.000,33.583,80.000,-1.553,38.116,0.003
a,179475,47.000,33.794,80.000,0.691,41.368,-0.104
a,179480,47.000,33.788,80.000,-0.912,39.719,4.171
a,179485,47.000,33.600,80.000,-2.225,36.940,1.820
a,179490,47.000,33.462,80.000,-1.859,39.932,-1.279
a,179495,47.000,33.144,80.000,-3.156,39.123,2.278
a,179500,47.000,33.251,80.000,0.019,40.345,0.996
a,179505,47.000,33.050,80.000,-2.286,41.932,0.354
a,179510,47.000,32.814,80.000,-2.500,40.024,1.255
a,179515,47.000,32.673,80.000,-1.782,41.856,-2.134
a,179520,47.000,32.289,80.000,-3.538,40.009,-2.531
a,179525,47.000,32.333,80.000,-0.332,40.909,-0.989
a,179530,47.000,32.113,80.000,-2.301,42.070,1.957
a,179535,47.000,31.827,80.000,-2.729,39.368,-0.730
a,179540,47.000,31.574,80.000,-2.485,42.558,-1.096
a,179545,47.000,31.122,80.000,-3.904,40.100,2.492
a,179550,47.000,30.973,80.000,-1.614,41.612,0.614
a,179555,47.000,30.508,80.000,-3.950,42.268,2.415
a,179560,47.000,30.039,80.000,-3.889,39.383,-2.302
a,179565,47.000,29.682,80.000,-3.034,41.993,1.805
a,179570,47.000,29.086,80.000,-4.744,40.238,1.606
a,179575,47.000,28.801,80.000,-2.393,41.505,0.018
a,179580,47.000,28.183,80.000,-4.820,41.535,1.973
a,179585,47.000,27.484,80.000,-5.340,40.009,0.950
a,179590,47.000,26.860,80.000,-4.729,41.780,0.873
a,179595,47.000,26.057,80.000,-5.966,40.253,1.392
a,179600,47.000,25.474,80.000,-4.240,39.658,-0.058
a,179605,47.000,24.789,80.000,-4.943,40.146,3.148
a,179610,47.000,23.922,80.000,-6.195,37.948,1.698
a,179615,47.000,23.398,80.000,-3.553,37.398,1.331
a,179620,47.000,22.975,80.000,-2.729,35.719,0.431
a,179625,47.000,22.664,80.000,-1.813,31.368,2.980
a,179630,47.000,22.624,80.000,0.248,29.001,3.301
a,179635,47.000,22.657,80.000,0.813,26.406,2.583
a,179640,47.000,23.021,80.000,3.302,22.818,0.721
a,179645,47.000,23.660,80.000,5.286,22.100,1.667
a,179650,47.000,24.097,80.000,3.729,20.772,0.644
a,179655,47.000,24.712,80.000,4.996,20.238,1.621
a,179660,47.000,25.190,80.000,3.882,21.505,1.973
a,179665,47.000,25.786,80.000,4.722,20.207,-2.226
a,179670,47.000,26.561,80.000,5.928,23.047,-1.966
a,179675,47.000,26.947,80.000,2.981,21.368,0.293
a,179680,47.000,27.403,80.000,3.439,22.100,2.660
a,179685,47.000,27.772,80.000,2.706,24.665,-0.424
a,179690,47.000,28.041,80.000,1.928,25.016,0.934
a,179695,47.000,28.515,80.000,3.409,24.360,-2.317
a,179700,47.000,28.830,80.000,2.157,27.077,3.606
a,179705,47.000,28.886,80.000,0.187,27.245,0.064
a,179710,47.000,29.124,80.000,1.515,29.337,1.469
a,179715,47.000,29.230,80.000,0.477,31.459,-0.745
a,179720,47.000,28.992,80.000,-2.072,30.879,1.148
a,179725,47.000,28.858,80.000,-1.309,33.810,0.934
a,179730,47.000,28.360,80.000,-4.011,35.612,3.362
a,179735,47.000,27.937,80.000,-3.385,34.787,-2.974
a,179740,47.000,27.661,80.000,-2.271,36.284,-0.775
a,179745,47.000,26.994,80.000,-5.111,34.879,0.583
a,179750,47.000,26.676,80.000,-2.469,36.009,1.408
a,179755,47.000,26.290,80.000,-2.943,36.070,-0.730
a,179760,47.000,25.991,80.000,-2.225,33.780,0.873
a,179765,47.000,25.555,80.000,-3.202,33.291,1.912
a,179770,47.000,25.043,80.000,-3.691,30.909,0.293
a,179775,47.000,24.833,80.000,-1.431,33.597,0.599
a,179780,47.000,24.569,80.000,-1.782,30.986,1.469
a,179785,47.000,24.453,80.000,-0.653,30.589,1.759
a,179790,47.000,24.091,80.000,-2.469,30.787,2.767
a,179795,47.000,23.742,80.000,-2.317,29.123,-0.989
a,179800,47.000,23.484,80.000,-1.645,31.535,-2.669
a,179805,47.000,23.126,80.000,-2.332,29.719,2.904
a,179810,47.000,23.000,80.000,-0.607,31.780,-1.004
a,179815,47.000,22.839,80.000,-0.866,31.948,0.980
a,179820,47.000,22.562,80.000,-1.691,30.421,0.797
a,179825,47.000,21.984,80.000,-3.889,30.116,-1.921
a,179830,47.000,21.664,80.000,-1.904,28.192,1.286
a,179835,47.000,21.657,80.000,0.447,28.543,-0.562
a,179840,47.000,21.357,80.000,-1.706,26.100,3.576
a,179845,47.000,21.318,80.000,0.263,25.093,-0.333
a,179850,47.000,21.287,80.000,0.309,26.070,-0.562
a,179855,47.000,21.473,80.000,1.943,23.826,-2.119
a,179860,47.000,21.727,80.000,2.416,23.169,1.286
a,179865,47.000,21.817,80.000,1.195,21.429,3.133
a,179870,47.000,22.003,80.000,1.897,19.764,0.767
a,179875,47.000,22.041,80.000,0.767,20.742,-0.806
a,179880,47.000,22.315,80.000,2.492,21.490,0.232
a,179885,47.000,22.577,80.000,2.355,22.482,0.889
a,179890,47.000,22.646,80.000,0.889,22.329,1.912
a,179895,47.000,22.818,80.000,1.607,24.635,2.980
a,179900,47.000,22.626,80.000,-1.095,23.520,0.797
a,179905,47.000,22.717,80.000,0.996,25.154,1.102
a,179910,47.000,22.591,80.000,-0.622,24.513,-0.516
a,179915,47.000,22.704,80.000,1.164,24.268,0.293
a,179920,47.000,22.602,80.000,-0.454,25.047,4.034
a,179925,47.000,22.485,80.000,-0.530,22.543,2.110
a,179930,47.000,22.434,80.000,-0.057,24.833,1.255
a,179935,47.000,22.454,80.000,0.477,23.826,-1.921
a,179940,47.000,22.669,80.000,1.912,24.177,-1.569
a,179945,47.000,22.752,80.000,0.920,22.711,2.324
a,179950,47.000,22.866,80.000,1.134,23.215,0.247
a,179955,47.000,22.780,80.000,-0.362,23.032,-2.043
a,179960,47.000,23.049,80.000,2.263,23.505,-1.768
a,179965,47.000,23.025,80.000,0.065,23.215,1.744
a,179970,47.000,23.246,80.000,1.867,23.764,0.690
a,179975,47.000,23.191,80.000,-0.210,24.451,2.293
a,179980,47.000,23.157,80.000,-0.042,24.009,2.889
a,179985,47.000,22.985,80.000,-1.095,25.932,0.049
a,179990,47.000,22.940,80.000,-0.118,24.497,-1.096
a,179995,47.000,22.833,80.000,-0.591,26.070,1.225
a,180000,47.000,22.800,80.000,-0.011,24.467,-0.546
a,180005,47.000,22.665,80.000,-0.790,25.826,2.538
a,180010,47.000,22.455,80.000,-1.309,23.978,0.812
a,180015,47.000,22.474,80.000,0.370,27.108,-1.737
a,180020,47.000,22.424,80.000,-0.103,23.841,-3.081
a,180025,47.000,22.642,80.000,1.851,26.146,-2.455
a,180030,47.000,22.657,80.000,0.340,24.314,1.255
a,180035,47.000,22.855,80.000,1.683,25.444,-0.104
a,180040,47.000,22.650,80.000,-1.309,23.520,-0.485
a,180045,47.000,22.846,80.000,1.668,24.497,-3.340
a,180050,47.000,22.818,80.000,-0.027,25.826,-2.684
a,180055,47.000,23.063,80.000,2.004,24.848,-0.348
a,180060,47.000,22.946,80.000,-0.714,25.658,1.194
a,180065,47.000,22.849,80.000,-0.546,24.482,1.454
a,180070,47.000,22.916,80.000,0.660,25.963,-1.600
a,180075,47.000,22.841,80.000,-0.378,23.932,-0.333
a,180080,47.000,23.041,80.000,1.653,25.535,1.392
a,180085,47.000,23.043,80.000,0.157,25.245,2.721
a,180090,47.000,23.101,80.000,0.584,24.589,0.782
a,180095,47.000,22.942,80.000,-1.034,24.177,0.660
a,180100,47.000,23.128,80.000,1.531,25.474,-3.921
a,180105,47.000,23.153,80.000,0.309,25.566,0.721
a,180110,47.000,23.224,80.000,0.645,25.474,3.225
a,180115,47.000,22.973,80.000,-1.721,22.864,-0.180
a,180120,47.000,22.986,80.000,0.263,23.413,0.782
a,180125,47.000,23.101,80.000,0.981,25.856,-1.218
a,180130,47.000,23.027,80.000,-0.408,23.734,1.423
a,180135,47.000,23.199,80.000,1.409,25.032,0.125
a,180140,47.000,23.139,80.000,-0.301,22.329,-0.012
a,180145,47.000,23.337,80.000,1.561,26.665,-1.340
a,180150,47.000,23.204,80.000,-0.897,25.398,-0.394
a,180155,47.000,23.449,80.000,1.912,25.749,-3.569
a,180160,47.000,23.330,80.000,-0.836,27.291,1.957
a,180165,47.000,23.301,80.000,-0.133,25.688,1.408
a,180170,47.000,23.315,80.000,0.187,25.826,0.644
a,180175,47.000,23.253,80.000,-0.362,24.528,-0.898
a,180180,47.000,23.496,80.000,1.882,26.146,-1.249
a,180185,47.000,23.540,80.000,0.401,24.116,2.018
a,180190,47.000,23.791,80.000,1.912,25.658,-1.478
a,180195,47.000,23.699,80.000,-0.637,23.627,-0.943
a,180200,47.000,23.944,80.000,1.851,25.902,-0.730
a,180205,47.000,23.866,80.000,-0.576,25.474,0.751
a,180210,47.000,24.223,80.000,2.660,25.826,0.675
a,180215,47.000,24.270,80.000,0.309,26.757,1.194
a,180220,47.000,24.236,80.000,-0.271,24.451,0.538
